gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000177462	2.287437605	-1.250103658	0.294644633	-0.139078104	0	1	34	0	72
ENSG00000177463	5.817495512	1.436576659	0.716547487	0.182026571	38	34	55	79	8
ENSG00000177464	-8.262721373	-6.293446427	-0.966281478	-0.741844621	0	47	41	7	48
ENSG00000177465	3.71691768	-1.047701067	0.465492177	-0.1148875	1	52	58	1	27
ENSG00000177469	-4.592508627	5.616192633	-0.527627701	0.681562827	0	30	32	41	72
ENSG00000177479	-5.563882901	5.296035582	-0.643723694	0.643298533	41	28	55	14	8
ENSG00000177485	-3.716608239	-1.370356744	-0.422942485	-0.153450423	5	21	28	77	36
ENSG00000177494	4.498462843	-5.809104178	0.558900315	-0.683957362	14	33	59	16	71
ENSG00000177508	-1.201972319	-4.003242081	-0.122400086	-0.468125669	0	44	72	27	14
ENSG00000177511	3.182199644	-4.558905548	0.401584141	-0.534537045	0	56	34	22	16
ENSG00000177519	2.064973997	-5.060702389	0.268056392	-0.594510429	0	56	9	64	10
ENSG00000177535	-3.531246318	6.164806181	-0.400788536	0.747131616	0	6	29	0	14
ENSG00000177542	6.401801275	-4.010225719	0.786382112	-0.468960334	33	51	25	22	54
ENSG00000177548	-1.860318614	-1.362745946	-0.201083832	-0.152540802	14	18	73	47	55
ENSG00000177551	-0.580231978	4.648028189	-0.048091383	0.565850463	0	44	2	65	17
ENSG00000177556	-2.816357477	-0.68621034	-0.315346979	-0.071683118	29	27	56	60	9
ENSG00000177565	5.158304857	1.863232428	0.637762825	0.2330193	30	34	55	16	63
ENSG00000177570	4.870122598	0.735317999	0.603320071	0.098214056	24	34	51	61	40
ENSG00000177575	-6.930673434	-3.783948606	-0.807078756	-0.441916313	26	12	58	57	71
ENSG00000177576	-6.140163018	3.923560912	-0.712599116	0.479264118	21	28	11	9	13
ENSG00000177595	-4.534392072	7.074911887	-0.520681769	0.855904957	33	11	24	79	35
ENSG00000177599	4.434353517	6.322834784	0.551238144	0.766018761	30	15	66	39	4
ENSG00000177600	-4.97063811	1.633755976	-0.572820701	0.205592903	24	7	64	18	25
ENSG00000177606	3.555865453	2.689253623	0.446243656	0.331743091	14	31	80	18	72
ENSG00000177613	-7.000304056	5.012855345	-0.815400817	0.609453606	1	30	53	35	52
ENSG00000177614	6.483354734	-4.248511737	0.796129158	-0.497439627	0	51	65	22	10
ENSG00000177627	2.440678762	-0.306560701	0.312959596	-0.026308433	0	24	36	20	53
ENSG00000177628	-2.537692486	-0.41460008	-0.282041703	-0.039221004	38	27	49	24	45
ENSG00000177646	5.296425031	4.992116744	0.65427057	0.606974985	10	10	39	21	63
ENSG00000177663	-6.329313351	-2.630441135	-0.735205846	-0.304052259	21	20	74	77	14
ENSG00000177666	0.186317371	0.928566271	0.043524496	0.12131056	45	49	49	7	24
ENSG00000177674	-6.153288199	-3.829664773	-0.714167801	-0.447380184	21	12	29	81	53
ENSG00000177675	3.083597826	-0.407163805	0.389799522	-0.038332241	0	52	17	25	72
ENSG00000177679	2.004384683	1.034299666	0.260814923	0.133947526	0	37	66	28	17
ENSG00000177683	-5.184757305	4.142826849	-0.598411641	0.505470183	43	28	36	39	39
ENSG00000177685	6.567725347	4.179548079	0.806212903	0.509859004	12	48	75	15	27
ENSG00000177688	-1.656711532	5.651336485	-0.176749272	0.685763124	21	6	78	7	61
ENSG00000177689	7.358737157	3.750239188	0.900752468	0.45854918	0	48	79	44	51
ENSG00000177692	8.035215543	2.908479506	0.981603312	0.357944368	0	9	39	78	44
ENSG00000177694	-5.770669533	5.878504569	-0.668438266	0.712913631	0	13	76	51	64
ENSG00000177697	-4.906800343	-3.57201094	-0.565190986	-0.416586104	25	12	45	41	15
ENSG00000177700	-5.445935799	-6.54186905	-0.62962698	-0.771535413	12	36	39	43	24
ENSG00000177706	0.10698335	-2.159998363	0.034042711	-0.247826227	0	38	75	43	72
ENSG00000177707	-3.130837215	-2.077510303	-0.352932736	-0.23796748	0	39	34	46	64
ENSG00000177721	-5.272819353	6.949776465	-0.608936576	0.840949114	43	11	19	70	35
ENSG00000177728	4.788808035	-3.75030536	0.593601577	-0.437895365	8	40	47	79	27
ENSG00000177731	-0.312883211	0.022916132	-0.016138591	0.013069736	40	45	45	19	42
ENSG00000177732	5.782674001	3.400602156	0.712385716	0.41676152	0	37	71	64	62
ENSG00000177733	4.254444288	5.114483649	0.529735885	0.621599943	3	10	80	40	22
ENSG00000177752	3.350574659	6.696184927	0.421707862	0.810640548	0	2	2	2	10
ENSG00000177791	-2.17362733	-4.249510592	-0.238529632	-0.497559007	0	39	2	2	34
ENSG00000177807	-1.768101944	-2.587655967	-0.190062348	-0.298938693	0	19	10	9	32
ENSG00000177830	-4.83285339	-2.037111467	-0.556353049	-0.233139122	13	21	77	68	63
ENSG00000177839	5.206976103	-1.365711874	0.643579879	-0.152895281	0	40	71	64	15
ENSG00000177842	-1.137137724	4.974818999	-0.114651233	0.604907606	41	25	30	28	8
ENSG00000177853	-2.714862526	4.459742362	-0.303216581	0.543347057	35	26	67	4	52
ENSG00000177854	-5.382843329	-2.539317316	-0.62208634	-0.29316139	46	21	33	68	36
ENSG00000177868	-5.783661677	3.74947148	-0.669991052	0.458457426	25	28	6	44	37
ENSG00000177873	-5.25853522	7.166708762	-0.607229375	0.866876268	12	11	55	40	8
ENSG00000177875	2.829697298	-1.360587781	0.359454026	-0.152282864	0	1	50	22	17
ENSG00000177879	1.961234735	-0.204210943	0.255657759	-0.01407587	25	24	77	6	22
ENSG00000177885	5.205806421	-3.756194299	0.643440082	-0.438599195	38	51	73	70	55
ENSG00000177888	-4.473787381	3.128598982	-0.513438463	0.384252445	0	55	55	64	7
ENSG00000177889	4.160701917	-3.529752677	0.518532054	-0.411535512	12	14	36	4	38
ENSG00000177910	6.718513654	-5.097568339	0.824234708	-0.598916547	9	29	18	0	51
ENSG00000177917	-5.854403569	5.368833357	-0.678445929	0.651999123	41	28	4	19	30
ENSG00000177932	-0.565911127	5.558634573	-0.046379794	0.674683645	24	25	55	16	4
ENSG00000177943	-1.089943482	5.779360587	-0.109010706	0.701064214	0	25	16	69	34
ENSG00000177951	-4.166909887	6.863074118	-0.476761305	0.830586687	36	11	63	6	63
ENSG00000177954	-3.937604977	4.915970618	-0.44935541	0.597874209	43	13	64	18	25
ENSG00000177963	4.931842493	-3.897369808	0.610696664	-0.455472105	42	51	39	53	72
ENSG00000177971	-4.519642545	-1.785986608	-0.518918946	-0.203125366	3	21	39	54	58
ENSG00000177981	3.968516039	6.468233878	0.495562524	0.783396463	36	15	66	14	38
ENSG00000177989	-2.910166992	-7.634051031	-0.326558836	-0.902070012	7	3	42	8	55
ENSG00000177990	3.914995836	3.694285208	0.489165936	0.451861714	24	23	8	74	51
ENSG00000177992	6.733971761	-5.069488829	0.826082219	-0.59556056	0	29	21	20	17
ENSG00000177994	-2.930173589	-7.66238231	-0.328949969	-0.905456089	0	3	11	8	5
ENSG00000178015	6.284436392	-2.406187004	0.772354982	-0.277250019	0	53	60	32	64
ENSG00000178021	7.426336454	3.103400046	0.908831751	0.381240737	0	9	67	10	51
ENSG00000178026	-1.133609487	-3.936526364	-0.114229548	-0.460151989	45	41	22	44	27
ENSG00000178028	3.994171785	-2.664941019	0.498628828	-0.308175591	5	14	24	54	37
ENSG00000178031	1.075254844	-2.383930868	0.149767869	-0.274590027	0	38	34	41	64
ENSG00000178033	7.159794019	3.013579184	0.876975329	0.370505594	0	9	32	7	64
ENSG00000178035	-3.321203007	-1.483253664	-0.375684735	-0.166943554	18	27	64	18	25
ENSG00000178038	3.523373769	0.661847884	0.442360339	0.089433109	31	37	35	27	53
ENSG00000178053	-2.914253352	-7.783072656	-0.327047226	-0.919880669	9	3	63	54	63
ENSG00000178057	-2.913307471	-0.067835039	-0.326934177	0.002223404	12	27	39	78	8
ENSG00000178074	4.786913561	1.768128687	0.593375155	0.221652761	24	31	79	5	26
ENSG00000178075	2.03469293	-2.884512609	0.264437281	-0.334418186	20	40	37	39	15
ENSG00000178078	6.106029676	4.433588797	0.7510323	0.540221254	9	48	5	75	53
ENSG00000178093	-3.029044939	6.369696433	-0.340766802	0.771619537	0	6	36	42	23
ENSG00000178096	-3.093508257	-0.373012727	-0.348471282	-0.034250597	12	27	39	43	45
ENSG00000178104	4.543904947	6.005772406	0.56433143	0.728124334	43	15	68	14	71
ENSG00000178105	5.936312841	1.536843115	0.730748209	0.194010143	14	34	56	16	24
ENSG00000178125	-2.80285394	-7.729682749	-0.313733074	-0.913499653	0	3	42	8	0
ENSG00000178127	-1.752810491	-0.366058057	-0.188234756	-0.033419394	12	45	45	23	51
ENSG00000178149	-3.563960923	-5.028852349	-0.404698496	-0.5907038	43	39	42	46	8
ENSG00000178150	5.867230581	4.582257086	0.722491686	0.557989681	35	15	37	61	53
ENSG00000178163	3.723064111	-4.523480481	0.466226782	-0.530303138	22	14	55	16	4
ENSG00000178171	3.847529577	0.910581881	0.481102553	0.119161115	0	37	20	17	10
ENSG00000178172	3.585620092	0.402529055	0.449799849	0.058440033	0	37	59	65	53
ENSG00000178175	-8.390387369	-6.408697551	-0.981539768	-0.75561912	2	47	41	7	14
ENSG00000178177	-0.820954992	4.879961783	-0.076861938	0.593570531	45	25	65	39	22
ENSG00000178184	6.213644193	-5.115324622	0.763894093	-0.601038729	0	29	54	13	53
ENSG00000178187	4.437848257	4.899999434	0.551655825	0.595965377	0	10	79	64	4
ENSG00000178188	5.819882559	2.879867369	0.71683278	0.354524724	23	4	16	66	54
ENSG00000178199	-6.518473221	-2.3535263	-0.757813715	-0.270956156	16	20	78	70	55
ENSG00000178201	5.05117719	4.964861685	0.62495922	0.603717535	0	10	71	28	4
ENSG00000178202	-2.135307564	-4.933780497	-0.233949759	-0.579341072	15	46	53	62	24
ENSG00000178209	-2.487286015	-3.656776851	-0.276017259	-0.426717093	2	44	32	2	40
ENSG00000178222	4.17925136	6.323849493	0.520749032	0.766140037	43	15	6	46	4
ENSG00000178229	4.005330728	5.473425681	0.499962515	0.664499711	24	10	11	16	4
ENSG00000178233	4.10687034	-0.323783105	0.512098251	-0.028366808	0	15	65	65	17
ENSG00000178234	0.275071071	-6.508046216	0.054132095	-0.767493	1	23	38	60	39
ENSG00000178235	6.436214613	-2.074445909	0.7904951	-0.237601232	0	53	25	33	11
ENSG00000178252	-1.071945144	-4.341777509	-0.106859594	-0.508586496	18	46	39	16	8
ENSG00000178257	4.187631296	5.947089011	0.521750579	0.721110655	0	2	63	10	31
ENSG00000178295	-5.031114651	-6.664575821	-0.580048692	-0.78620099	14	36	52	77	56
ENSG00000178297	6.275138067	3.071224982	0.771243672	0.377395262	0	37	63	78	16
ENSG00000178301	3.405749487	3.715042883	0.428302207	0.454342615	0	1	70	37	3
ENSG00000178307	3.589355158	4.657500082	0.450246254	0.566982518	7	25	39	19	42
ENSG00000178338	6.040550398	3.516133124	0.743206396	0.430569465	30	4	27	57	41
ENSG00000178342	6.608215498	-5.029435402	0.811052175	-0.590773485	0	29	69	5	71
ENSG00000178343	-0.889025284	-2.747361845	-0.084997513	-0.318026302	0	19	53	52	54
ENSG00000178358	4.325849699	-1.837954467	0.538270064	-0.209336423	0	32	61	0	0
ENSG00000178363	1.152158188	-2.326764291	0.158959146	-0.267757634	0	38	59	27	53
ENSG00000178381	3.675799059	2.719931418	0.460577792	0.335409617	25	31	44	5	67
ENSG00000178385	2.991316007	-3.427114194	0.378770252	-0.399268442	20	1	34	17	26
ENSG00000178386	3.986273931	4.114417845	0.497684898	0.502074816	29	16	16	16	4
ENSG00000178394	4.342733549	-3.507482236	0.540287976	-0.40887381	0	14	6	33	1
ENSG00000178397	4.150046514	1.586676413	0.517258549	0.199966082	22	34	36	72	67
ENSG00000178401	-2.285839034	-2.401821559	-0.251940868	-0.276728273	0	43	16	83	18
ENSG00000178403	6.556904005	-5.053843325	0.804919565	-0.593690653	0	29	10	65	17
ENSG00000178404	-4.954519583	7.090992743	-0.570894259	0.857826897	23	11	11	20	51
ENSG00000178409	5.133837389	5.809550101	0.63483854	0.704672382	0	15	39	48	28
ENSG00000178425	-4.590193821	-2.151465124	-0.527351042	-0.246806358	43	21	51	60	55
ENSG00000178445	5.181495355	-2.988719171	0.64053449	-0.346872669	0	40	24	1	34
ENSG00000178449	-4.590432478	-1.993469423	-0.527379565	-0.227923144	5	21	39	23	38
ENSG00000178460	-6.100693299	3.98776322	-0.707881803	0.486937402	43	30	79	78	25
ENSG00000178462	-7.069214178	-5.723520329	-0.823636766	-0.673728614	0	42	5	45	47
ENSG00000178467	1.027547287	-5.707755311	0.144065992	-0.671844422	3	23	42	60	8
ENSG00000178473	-3.496746196	-3.277679866	-0.396665176	-0.38140846	0	43	20	45	16
ENSG00000178498	5.185064958	-1.865966028	0.640961119	-0.212684288	27	53	6	64	38
ENSG00000178502	2.373069929	-2.184591239	0.304879174	-0.2507655	33	1	21	40	27
ENSG00000178522	4.701033758	-5.727075001	0.583111036	-0.674153459	0	33	8	33	40
ENSG00000178531	5.340837644	-4.888190096	0.659578644	-0.573892232	0	51	42	33	10
ENSG00000178537	-2.103099002	-2.339657968	-0.23010028	-0.269298651	29	19	5	83	51
ENSG00000178538	3.532797025	7.203655058	0.44348658	0.871291989	46	35	76	61	2
ENSG00000178562	-6.173876835	-3.090799039	-0.716628499	-0.359072975	31	20	78	36	20
ENSG00000178567	4.488168882	4.747618491	0.557670009	0.577753224	32	10	55	28	8
ENSG00000178568	3.39659469	-4.25769729	0.42720805	-0.498537459	0	56	69	61	5
ENSG00000178573	-6.259636952	-2.433891958	-0.726878313	-0.28056124	42	20	78	55	51
ENSG00000178585	2.128516363	-1.765119737	0.275650801	-0.200631415	45	38	59	13	53
ENSG00000178597	-3.297172738	6.688316161	-0.372812703	0.809700095	0	6	46	13	66
ENSG00000178602	4.719151186	-3.1232912	0.585276381	-0.362956349	0	40	47	49	16
ENSG00000178605	-4.34286852	6.579198653	-0.497791399	0.796658669	12	6	33	79	36
ENSG00000178607	6.088296102	4.828182036	0.748912832	0.587381958	41	48	77	68	51
ENSG00000178623	7.372347997	3.298118407	0.902379199	0.404512943	38	48	5	45	57
ENSG00000178645	7.511628317	3.322250182	0.919025601	0.407397106	0	48	63	10	24
ENSG00000178662	2.562031435	-4.653535908	0.327463335	-0.545847006	0	56	69	17	16
ENSG00000178665	-5.339345766	6.658083731	-0.616887631	0.806086797	20	11	10	39	10
ENSG00000178685	-3.294657303	-3.313074296	-0.372512065	-0.385638705	8	44	19	47	31
ENSG00000178690	7.551699804	2.833381468	0.923814835	0.348968856	29	9	59	29	56
ENSG00000178691	4.144277261	4.605377013	0.516569024	0.560752912	34	16	52	40	27
ENSG00000178694	7.904047178	2.464139754	0.965926429	0.304838098	41	9	21	16	7
ENSG00000178695	-1.863578512	-3.124803251	-0.201473446	-0.363137065	2	44	58	62	48
ENSG00000178700	-4.511571242	2.312641913	-0.517954286	0.286731491	3	7	18	16	63
ENSG00000178718	-0.001150204	0.555525595	0.021118885	0.07672576	10	49	66	64	58
ENSG00000178719	3.037644552	-1.940635866	0.384307313	-0.221608622	25	38	14	78	40
ENSG00000178726	-6.604234768	-3.765963977	-0.768063701	-0.43976684	38	12	41	7	53
ENSG00000178741	3.198953794	-0.522166437	0.403586552	-0.05207704	13	52	39	23	58
ENSG00000178750	-0.129431797	-6.700113302	0.00578702	-0.790448332	0	23	16	53	53
ENSG00000178752	5.192473577	5.907331282	0.641846577	0.716358921	0	15	70	78	15
ENSG00000178761	-0.087421013	-3.870127266	0.010808034	-0.452216151	45	41	66	3	58
ENSG00000178764	-4.861497713	6.154813582	-0.55977654	0.745937327	24	13	47	19	46
ENSG00000178772	7.843129324	2.345218474	0.958645693	0.290624952	0	9	43	31	18
ENSG00000178773	1.562672781	-2.333576864	0.208022726	-0.268571854	1	38	78	50	12
ENSG00000178776	3.321173834	7.389791304	0.418193956	0.893538483	0	35	75	13	15
ENSG00000178789	-7.316035582	-4.586532062	-0.853136185	-0.53783889	29	12	29	81	14
ENSG00000178795	-4.185665561	-5.268631166	-0.479002932	-0.619361507	0	44	79	39	51
ENSG00000178796	4.593733953	-5.599291882	0.570286857	-0.65888117	0	33	42	8	17
ENSG00000178802	-0.31767471	0.151084239	-0.016711257	0.028388037	33	45	5	23	58
ENSG00000178804	-5.576307846	7.265220458	-0.64520869	0.878650116	0	11	18	20	10
ENSG00000178809	6.291384863	4.251745993	0.773185445	0.5184879	0	48	55	48	56
ENSG00000178814	0.929350303	1.289569193	0.132329757	0.164456641	38	49	63	44	3
ENSG00000178821	0.525931286	-5.334648406	0.084114221	-0.627251707	0	17	2	19	57
ENSG00000178826	-7.06070788	4.889937216	-0.822620117	0.594762768	0	30	5	55	15
ENSG00000178852	-2.413520469	5.683563048	-0.267201003	0.689614754	32	6	11	78	15
ENSG00000178860	6.665218519	-4.175554818	0.81786502	-0.488720015	16	51	14	7	21
ENSG00000178878	-8.260577036	-6.244546896	-0.966025193	-0.736000283	0	47	48	7	9
ENSG00000178882	0.82096927	1.064259821	0.119376353	0.137528282	0	49	45	45	72
ENSG00000178896	-7.348539664	-4.655339783	-0.857020983	-0.546062601	10	12	63	44	40
ENSG00000178904	5.153412508	-4.618833846	0.637178105	-0.541699511	45	29	76	61	4
ENSG00000178913	-4.384883238	3.102050597	-0.502812883	0.381079455	22	55	6	19	22
ENSG00000178917	4.098482298	4.303635413	0.511095735	0.524689582	30	10	55	51	8
ENSG00000178921	6.029674696	0.702757174	0.741906562	0.094322475	35	34	61	47	42
ENSG00000178922	-3.270349754	-3.894347256	-0.369606893	-0.455110858	8	39	3	68	72
ENSG00000178927	-3.093175514	-2.071943706	-0.348431513	-0.237302176	37	18	14	47	35
ENSG00000178928	5.195655988	6.169810111	0.64222693	0.747729671	0	15	66	39	1
ENSG00000178935	6.135548757	4.260357672	0.75456034	0.519517145	35	48	16	75	27
ENSG00000178947	2.750067876	-2.897816366	0.349936936	-0.336008214	0	1	38	33	15
ENSG00000178950	3.432551073	-1.936851686	0.431505459	-0.221156347	25	32	33	66	22
ENSG00000178951	4.165270017	-0.850603765	0.519078021	-0.09133097	2	52	12	80	23
ENSG00000178952	-4.538170768	-2.140423721	-0.521133389	-0.24548672	13	21	39	35	54
ENSG00000178965	5.667377638	-5.03963781	0.69860581	-0.591992848	0	51	42	74	11
ENSG00000178966	0.432079242	-4.242625183	0.072897282	-0.496736082	35	56	11	16	43
ENSG00000178971	5.191911386	4.883726889	0.641779386	0.594020527	24	15	49	66	6
ENSG00000178974	6.382586645	-4.490814036	0.784085632	-0.526398934	5	51	78	19	30
ENSG00000178980	-2.621365322	-0.463813489	-0.292042051	-0.045102856	12	27	32	14	2
ENSG00000178982	-4.371080114	-1.735717481	-0.501163171	-0.197117338	12	21	64	12	4
ENSG00000178988	-5.168244912	4.143451506	-0.596438125	0.50554484	3	28	19	3	22
ENSG00000178996	-2.864023237	-2.22638697	-0.32104386	-0.255760812	2	19	29	40	51
ENSG00000178997	-2.296478225	3.908995444	-0.253212435	0.477523293	0	26	31	44	4
ENSG00000178999	-1.366880013	5.543896491	-0.142109402	0.67292219	16	25	52	67	42
ENSG00000179008	1.934671091	-5.024246877	0.252482945	-0.590153366	0	56	79	46	59
ENSG00000179010	-1.386968805	-0.792474931	-0.144510359	-0.084383571	35	45	24	14	22
ENSG00000179021	3.454754518	2.8152731	0.434159154	0.346804594	37	31	18	77	13
ENSG00000179023	-5.466016127	-7.070315426	-0.632026925	-0.834693876	0	36	38	52	15
ENSG00000179029	-5.54534681	-3.921640819	-0.641508311	-0.45837291	32	12	77	8	42
ENSG00000179041	-1.676118924	-1.955648845	-0.17906879	-0.223402932	30	18	39	19	40
ENSG00000179044	1.959888624	0.92317515	0.255496876	0.120666228	0	37	6	47	14
ENSG00000179051	-1.461629225	-1.657857603	-0.153433568	-0.187811739	8	18	28	27	37
ENSG00000179055	1.994677709	-0.422480768	0.259654772	-0.040162882	0	24	0	0	0
ENSG00000179057	4.603345083	-4.056732362	0.571435553	-0.474518681	0	38	39	13	3
ENSG00000179058	-2.762673268	-3.850353545	-0.30893079	-0.44985285	0	44	63	44	69
ENSG00000179059	7.482155965	2.886723334	0.915503146	0.35534413	20	48	4	21	34
ENSG00000179071	-0.759686781	4.584019476	-0.06953933	0.558200317	0	50	18	74	5
ENSG00000179083	2.561036276	-4.324354952	0.327344397	-0.5065042	0	1	69	5	20
ENSG00000179085	-4.446554614	-1.570329851	-0.510183677	-0.177350661	29	21	16	43	45
ENSG00000179088	5.895518469	-3.191511816	0.725872577	-0.37110989	18	51	11	44	10
ENSG00000179091	-1.193775965	-0.294423765	-0.12142048	-0.02485786	13	45	39	23	40
ENSG00000179094	-2.984418793	4.407006079	-0.335433208	0.537044161	7	55	78	66	42
ENSG00000179097	6.014188932	-1.729483789	0.740055746	-0.196372304	46	53	34	76	14
ENSG00000179104	-5.390364958	7.523382002	-0.622985305	0.909504877	38	11	51	34	69
ENSG00000179111	4.966695474	5.125111395	0.614862197	0.622870142	0	15	48	65	3
ENSG00000179115	2.712520288	-1.815179533	0.345449351	-0.206614425	12	1	1	54	23
ENSG00000179119	3.501456903	2.696002776	0.439740895	0.332549731	5	31	78	40	24
ENSG00000179133	-2.351610942	-7.541907257	-0.259801746	-0.89105724	0	17	79	8	53
ENSG00000179134	-1.788775457	-2.173517889	-0.19253319	-0.249442044	35	19	29	34	4
ENSG00000179144	-8.045101954	-6.049508264	-0.940272201	-0.7126898	11	47	19	70	59
ENSG00000179148	3.86826341	0.31054669	0.483580604	0.047446552	0	37	45	13	53
ENSG00000179151	-3.412554158	4.584936911	-0.386602774	0.558309967	3	55	36	4	58
ENSG00000179152	-0.028441025	5.418854529	0.017857161	0.657977517	10	25	8	1	8
ENSG00000179163	-5.256060196	-2.156286901	-0.606933567	-0.247382643	37	21	58	55	15
ENSG00000179168	-3.09547068	6.514793211	-0.348705825	0.788961107	29	6	36	20	51
ENSG00000179178	-5.985153271	7.009053046	-0.694072775	0.848033689	0	11	72	32	53
ENSG00000179195	-4.190261675	5.543022925	-0.479552247	0.672817783	24	13	63	9	38
ENSG00000179218	-5.103317095	-2.053107446	-0.58867813	-0.235050918	13	21	77	53	63
ENSG00000179222	2.124503778	-4.97386474	0.275171228	-0.584131831	8	23	24	8	36
ENSG00000179240	5.568257497	4.202583128	0.686759242	0.51261209	20	10	66	76	24
ENSG00000179241	-6.294323279	4.151855284	-0.731023928	0.506549237	38	30	76	34	69
ENSG00000179242	4.498654054	-4.691930359	0.558923168	-0.550435806	0	56	47	33	72
ENSG00000179256	-5.924736811	5.453065688	-0.686851965	0.662066341	0	28	38	51	5
ENSG00000179262	3.806464838	-2.052993244	0.476194608	-0.235037268	12	14	1	2	23
ENSG00000179270	-5.132981373	-6.600191897	-0.592223524	-0.778505999	0	36	66	76	1
ENSG00000179271	-1.353352977	-1.43376655	-0.140492688	-0.16102899	12	45	39	23	23
ENSG00000179284	-0.420409275	3.950688178	-0.028989811	0.482506295	21	6	68	30	1
ENSG00000179292	-6.798406435	5.105623061	-0.791270566	0.620540949	0	30	51	9	72
ENSG00000179295	-4.564791514	5.937795454	-0.524315028	0.719999915	14	13	32	9	38
ENSG00000179299	-3.027465297	-7.652760452	-0.340578008	-0.904306111	20	3	42	8	53
ENSG00000179304	6.283384489	4.011228377	0.772229262	0.489741894	13	48	24	66	12
ENSG00000179314	-5.605405642	3.853196913	-0.648686379	0.470854406	0	30	76	9	33
ENSG00000179331	-1.441173388	-3.177055782	-0.150988743	-0.369382145	40	44	58	70	24
ENSG00000179335	-2.406538202	5.085797125	-0.266366502	0.618171408	38	6	55	40	58
ENSG00000179344	-4.230815245	-2.504195398	-0.484399098	-0.288963714	2	22	28	70	21
ENSG00000179348	-8.230681254	-6.37903226	-0.962452131	-0.752073605	46	47	30	62	47
ENSG00000179361	-1.780340089	5.318198973	-0.191525018	0.64594744	35	25	37	40	34
ENSG00000179363	-4.859545542	6.386750037	-0.559543222	0.773657737	0	13	63	42	34
ENSG00000179364	-1.978160931	-1.053487009	-0.215168023	-0.11557902	13	30	51	9	30
ENSG00000179387	-4.234823419	3.253490263	-0.484878144	0.399179109	2	55	35	55	22
ENSG00000179388	6.132915662	-3.755596107	0.75424564	-0.4385277	0	51	80	13	65
ENSG00000179397	-4.88870938	4.397204215	-0.563028804	0.535872669	0	28	70	63	64
ENSG00000179399	1.624362634	-0.475996202	0.215395728	-0.0465589	0	24	47	5	7
ENSG00000179403	-5.868012263	7.294048125	-0.680072403	0.88209552	0	11	24	9	69
ENSG00000179409	3.320660757	7.168787772	0.418132635	0.867124746	16	35	70	21	42
ENSG00000179431	4.53483169	-2.985778278	0.56324702	-0.346521181	0	40	9	64	72
ENSG00000179454	-3.959229304	3.352123076	-0.45193989	0.410967433	45	55	63	6	30
ENSG00000179455	-5.346763207	6.937762076	-0.617774143	0.839513187	43	11	71	76	59
ENSG00000179456	3.593828844	7.053793723	0.450780936	0.853380972	7	35	28	65	10
ENSG00000179476	-6.44956453	4.700221831	-0.749577937	0.572088505	3	30	11	74	30
ENSG00000179477	2.497894453	0.030089671	0.319797859	0.013927097	32	52	59	13	53
ENSG00000179520	-0.086240126	-4.370043462	0.01094917	-0.511964766	0	41	22	25	24
ENSG00000179526	-1.591159059	-2.271414941	-0.168914619	-0.261142432	45	19	36	78	40
ENSG00000179528	-3.154047383	6.590440566	-0.355706752	0.798002272	37	6	38	37	53
ENSG00000179532	-3.233800842	6.590706641	-0.365238667	0.798034072	0	6	47	78	51
ENSG00000179542	4.591622995	3.117729002	0.570034561	0.382953295	10	31	69	79	24
ENSG00000179546	2.633874105	-4.566425866	0.336049775	-0.535435853	0	1	22	25	10
ENSG00000179562	-4.776386572	3.545662695	-0.549604289	0.434098758	7	25	11	4	39
ENSG00000179564	-5.124954773	7.361027533	-0.591264206	0.890100716	0	11	36	12	69
ENSG00000179580	-2.788163847	5.970291907	-0.311977354	0.723883802	0	6	11	10	70
ENSG00000179583	-6.535218073	-2.53525967	-0.759815014	-0.292676431	2	20	28	70	21
ENSG00000179588	2.862993883	-3.066694921	0.363433543	-0.356192117	0	32	33	48	47
ENSG00000179593	-6.962334467	4.646271521	-0.810862796	0.565640511	26	30	72	27	27
ENSG00000179598	1.937140154	-4.068601435	0.252778041	-0.47593724	43	1	31	78	42
ENSG00000179603	0.95662968	-5.220837778	0.135590114	-0.613649372	0	23	69	60	70
ENSG00000179604	-2.347608878	-3.988349503	-0.25932343	-0.466345749	40	44	10	64	57
ENSG00000179615	8.015849279	2.467572981	0.97928871	0.305248428	0	9	29	0	47
ENSG00000179626	6.835277723	2.692436034	0.83819003	0.332123444	0	9	5	0	0
ENSG00000179627	-3.504319383	-3.224967426	-0.397570302	-0.375108413	22	43	72	68	27
ENSG00000179630	-5.248461796	7.55380612	-0.606025428	0.913141085	10	11	58	9	64
ENSG00000179632	-4.052029325	5.613827521	-0.463031095	0.681280155	21	13	33	19	40
ENSG00000179636	-4.38556142	-6.58122558	-0.502893937	-0.776239197	0	3	36	42	18
ENSG00000179673	5.754853414	-1.752240842	0.709060675	-0.199092165	0	53	20	61	1
ENSG00000179715	-5.670766426	-2.768613523	-0.656498121	-0.320566245	39	20	7	70	46
ENSG00000179761	-0.807017518	-2.867231792	-0.07519617	-0.33235283	0	19	56	1	72
ENSG00000179772	-8.287810637	-6.29467473	-0.969280078	-0.741991424	0	47	48	7	38
ENSG00000179774	5.510044264	1.769652659	0.679801756	0.221834902	0	34	34	22	1
ENSG00000179776	-8.316110922	-6.301311171	-0.972662451	-0.742784594	0	47	41	7	48
