gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000197479	0.6083	-0.262	0.6083	-0.262	NA	40	108	70	NA
ENSG00000197785	0.5337	-0.3663	0.5337	-0.3663	NA	40	17	24	NA
ENSG00000197872	0.5922	-0.3105	0.5922	-0.3105	NA	40	82	73	NA
ENSG00000197977	0.6482	0.0441	0.6482	0.0441	NA	40	83	36	NA
ENSG00000198039	0.6126	0.3307	0.6126	0.3307	NA	40	34	2	NA
ENSG00000198053	0.588	-0.285	0.588	-0.285	NA	40	31	10	NA
ENSG00000198363	0.2596	-0.3501	0.2596	-0.3501	NA	40	24	63	NA
ENSG00000198797	0.651	-0.2393	0.651	-0.2393	NA	40	109	73	NA
ENSG00000198816	0.6481	-0.2588	0.6481	-0.2588	NA	40	17	25	NA
ENSG00000198838	0.26	-0.3496	0.26	-0.3496	NA	40	55	25	NA
ENSG00000198846	0.6117	-0.2663	0.6117	-0.2663	NA	40	96	51	NA
ENSG00000198873	0.2406	-0.3584	0.2406	-0.3584	NA	40	12	12	NA
ENSG00000203668	0.6857	-0.2224	0.6857	-0.2224	NA	40	17	61	NA
ENSG00000204227	0.279	-0.3611	0.279	-0.3611	NA	40	98	64	NA
ENSG00000204590	0.5511	-0.3892	0.5511	-0.3892	NA	40	102	64	NA
ENSG00000204618	0.6192	-0.262	0.6192	-0.262	NA	40	100	58	NA
ENSG00000204947	0.3954	-0.1637	0.3954	-0.1637	NA	40	65	65	NA
ENSG00000205363	0.2826	-0.2915	0.2826	-0.2915	NA	40	19	35	NA
ENSG00000211455	0.5385	-0.3332	0.5385	-0.3332	NA	40	31	12	NA
ENSG00000211725	0.3729	-0.2444	0.3729	-0.2444	NA	40	92	80	NA
ENSG00000211727	0.3432	-0.2654	0.3432	-0.2654	NA	40	NA	80	NA
ENSG00000213047	0.2024	-0.3509	0.2024	-0.3509	NA	40	100	38	NA
ENSG00000213780	0.3778	-0.3773	0.3778	-0.3773	NA	40	35	64	NA
ENSG00000214290	0.2747	-0.3793	0.2747	-0.3793	NA	40	33	38	NA
ENSG00000214456	0.2186	-0.3507	0.2186	-0.3507	NA	40	55	70	NA
ENSG00000214700	0.6347	-0.2361	0.6347	-0.2361	NA	40	77	47	NA
ENSG00000219607	0.5439	-0.2841	0.5439	-0.2841	NA	40	84	68	NA
ENSG00000235106	0.3336	-0.2752	0.3336	-0.2752	NA	40	108	48	NA
ENSG00000236737	0.7037	0.0349	0.7037	0.0349	NA	40	NA	79	NA
ENSG00000239697	0.6298	-0.3245	0.6298	-0.3245	NA	40	22	74	NA
ENSG00000253797	0.2558	-0.3584	0.2558	-0.3584	NA	40	105	68	NA
ENSG00000265817	0.2034	-0.3694	0.2034	-0.3694	NA	40	52	42	NA
ENSG00000270617	0.6412	-0.1636	0.6412	-0.1636	NA	40	52	72	NA
ENSG00000271447	0.2776	-0.3508	0.2776	-0.3508	NA	40	28	2	NA
ENSG00000272031	0.6343	-0.1863	0.6343	-0.1863	NA	40	86	27	NA
ENSG00000272325	0.3742	-0.2727	0.3742	-0.2727	NA	40	74	25	NA
ENSG00000274576	0.6766	-0.3342	0.6766	-0.3342	NA	40	44	34	NA
ENSG00000280670	0.5813	-0.273	0.5813	-0.273	NA	40	28	70	NA
ENSG00000281039	0.2691	-0.3647	0.2691	-0.3647	NA	40	105	40	NA
ENSG00000284730	0.3405	-0.4549	0.3405	-0.4549	NA	40	77	79	NA
ENSG00000286019	0.568	-0.358	0.568	-0.358	NA	40	100	74	NA
ENSG00000286106	0.5344	-0.3489	0.5344	-0.3489	NA	40	90	47	NA
ENSG00000286219	0.0017	-0.6954	0.0017	-0.6954	NA	40	67	40	NA
ENSG00000286224	0.6379	-0.2751	0.6379	-0.2751	NA	40	NA	NA	NA
ENSG00000002549	-0.2416	-0.2874	-0.2416	-0.2874	NA	19	32	66	NA
ENSG00000004776	-0.2947	-0.3059	-0.2947	-0.3059	NA	19	62	25	NA
ENSG00000005108	-0.1093	-0.3133	-0.1093	-0.3133	NA	19	57	72	NA
ENSG00000005238	-0.1093	-0.2616	-0.1093	-0.2616	NA	19	47	68	NA
ENSG00000007384	-0.2205	-0.2615	-0.2205	-0.2615	NA	19	61	74	NA
ENSG00000007520	-0.2322	-0.1904	-0.2322	-0.1904	NA	19	97	68	NA
ENSG00000008197	0.0018	-0.3316	0.0018	-0.3316	NA	19	109	NA	NA
ENSG00000008323	-0.1401	-0.3703	-0.1401	-0.3703	NA	19	45	17	NA
ENSG00000011275	-0.1411	-0.3348	-0.1411	-0.3348	NA	19	7	74	NA
ENSG00000011376	-0.0313	-0.3465	-0.0313	-0.3465	NA	19	7	1	NA
ENSG00000016391	-0.0111	-0.3158	-0.0111	-0.3158	NA	19	95	72	NA
ENSG00000016402	-0.1378	-0.4145	-0.1378	-0.4145	NA	19	52	58	NA
ENSG00000018625	-0.1033	-0.3116	-0.1033	-0.3116	NA	19	22	25	NA
ENSG00000021300	-0.3344	-0.2902	-0.3344	-0.2902	NA	19	79	3	NA
ENSG00000024422	-0.2323	-0.3333	-0.2323	-0.3333	NA	19	110	12	NA
ENSG00000025434	-0.0295	-0.2809	-0.0295	-0.2809	NA	19	72	28	NA
ENSG00000031081	-0.1758	-0.3525	-0.1758	-0.3525	NA	19	12	14	NA
ENSG00000041880	-0.043	-0.3422	-0.043	-0.3422	NA	19	1	76	NA
ENSG00000041982	-0.0589	-0.3483	-0.0589	-0.3483	NA	19	62	12	NA
ENSG00000046889	-0.1834	-0.3332	-0.1834	-0.3332	NA	19	12	43	NA
ENSG00000047849	-0.182	-0.2625	-0.182	-0.2625	NA	19	46	25	NA
ENSG00000054965	-0.1919	-0.3018	-0.1919	-0.3018	NA	19	37	3	NA
ENSG00000055070	-0.1384	-0.2725	-0.1384	-0.2725	NA	19	29	63	NA
ENSG00000060971	-0.2632	-0.2344	-0.2632	-0.2344	NA	19	45	16	NA
ENSG00000062096	-0.1872	-0.306	-0.1872	-0.306	NA	19	88	36	NA
ENSG00000063322	-0.149	-0.2726	-0.149	-0.2726	NA	19	65	78	NA
ENSG00000064490	-0.2096	-0.2956	-0.2096	-0.2956	NA	19	97	68	NA
ENSG00000064655	-0.1733	-0.3334	-0.1733	-0.3334	NA	19	38	11	NA
ENSG00000065802	-0.195	-0.2222	-0.195	-0.2222	NA	19	92	25	NA
ENSG00000066027	-0.1414	-0.2815	-0.1414	-0.2815	NA	19	48	29	NA
ENSG00000067177	-0.0574	-0.351	-0.0574	-0.351	NA	19	36	19	NA
ENSG00000068078	-0.1198	-0.3022	-0.1198	-0.3022	NA	19	28	2	NA
ENSG00000068394	-0.0536	-0.2896	-0.0536	-0.2896	NA	19	39	25	NA
ENSG00000068976	-0.2045	-0.3057	-0.2045	-0.3057	NA	19	36	30	NA
ENSG00000072182	-0.024	-0.3053	-0.024	-0.3053	NA	19	86	46	NA
ENSG00000072952	-0.0686	-0.2947	-0.0686	-0.2947	NA	19	62	74	NA
ENSG00000076555	-0.0825	-0.3649	-0.0825	-0.3649	NA	19	89	14	NA
ENSG00000077585	-0.234	-0.3235	-0.234	-0.3235	NA	19	82	46	NA
ENSG00000078549	-0.0431	-0.3041	-0.0431	-0.3041	NA	19	91	73	NA
ENSG00000080189	-0.0068	-0.2998	-0.0068	-0.2998	NA	19	37	70	NA
ENSG00000081248	-0.0562	-0.3187	-0.0562	-0.3187	NA	19	36	30	NA
ENSG00000083444	-0.0944	-0.276	-0.0944	-0.276	NA	19	21	75	NA
ENSG00000083807	-0.1298	-0.2728	-0.1298	-0.2728	NA	19	25	31	NA
ENSG00000084754	-0.1815	-0.3255	-0.1815	-0.3255	NA	19	45	52	NA
ENSG00000085117	-0.1143	-0.279	-0.1143	-0.279	NA	19	31	11	NA
ENSG00000086159	-0.0737	-0.3003	-0.0737	-0.3003	NA	19	50	72	NA
ENSG00000087266	-0.0536	-0.3249	-0.0536	-0.3249	NA	19	40	58	NA
ENSG00000088280	-0.1974	-0.3469	-0.1974	-0.3469	NA	19	28	74	NA
ENSG00000088826	-0.2109	-0.3578	-0.2109	-0.3578	NA	19	47	3	NA
ENSG00000089159	-0.1311	-0.3599	-0.1311	-0.3599	NA	19	24	14	NA
ENSG00000089472	-0.0948	-0.3192	-0.0948	-0.3192	NA	19	45	77	NA
ENSG00000091656	-0.1954	-0.2755	-0.1954	-0.2755	NA	19	7	67	NA
ENSG00000091947	-0.0903	-0.3198	-0.0903	-0.3198	NA	19	52	72	NA
ENSG00000096060	-0.171	-0.247	-0.171	-0.247	NA	19	24	63	NA
ENSG00000099785	-0.2191	-0.2253	-0.2191	-0.2253	NA	19	47	25	NA
ENSG00000099942	-0.1943	-0.3027	-0.1943	-0.3027	NA	19	47	63	NA
ENSG00000099994	-0.0593	-0.2656	-0.0593	-0.2656	NA	19	81	14	NA
ENSG00000100003	-0.0513	-0.3198	-0.0513	-0.3198	NA	19	11	45	NA
ENSG00000100211	-0.1728	-0.4455	-0.1728	-0.4455	NA	19	107	75	NA
ENSG00000100330	-0.134	-0.3802	-0.134	-0.3802	NA	19	48	63	NA
ENSG00000100348	-0.1622	-0.2234	-0.1622	-0.2234	NA	19	97	76	NA
ENSG00000100418	-0.1364	-0.29	-0.1364	-0.29	NA	19	33	76	NA
ENSG00000100445	-0.0877	-0.3125	-0.0877	-0.3125	NA	19	97	68	NA
ENSG00000100605	-0.1303	-0.2774	-0.1303	-0.2774	NA	19	102	3	NA
ENSG00000101400	-0.1394	-0.3329	-0.1394	-0.3329	NA	19	36	52	NA
ENSG00000101605	-0.2094	-0.3428	-0.2094	-0.3428	NA	19	55	62	NA
ENSG00000101680	-0.1208	-0.4083	-0.1208	-0.4083	NA	19	43	72	NA
ENSG00000102539	-0.0525	-0.3273	-0.0525	-0.3273	NA	19	37	44	NA
ENSG00000103111	-0.116	-0.2777	-0.116	-0.2777	NA	19	29	77	NA
ENSG00000103150	-0.1305	-0.2588	-0.1305	-0.2588	NA	19	55	41	NA
ENSG00000103168	-0.2237	-0.2445	-0.2237	-0.2445	NA	19	12	64	NA
ENSG00000103257	-0.2652	-0.3199	-0.2652	-0.3199	NA	19	104	3	NA
ENSG00000103710	-0.0548	-0.3085	-0.0548	-0.3085	NA	19	62	12	NA
ENSG00000103740	-0.2076	-0.3119	-0.2076	-0.3119	NA	19	28	3	NA
ENSG00000103742	-0.0603	-0.2911	-0.0603	-0.2911	NA	19	10	63	NA
ENSG00000104881	-0.1225	-0.2928	-0.1225	-0.2928	NA	19	60	58	NA
ENSG00000104936	-0.0747	-0.297	-0.0747	-0.297	NA	19	62	41	NA
ENSG00000105397	-0.2808	-0.2586	-0.2808	-0.2586	NA	19	29	68	NA
ENSG00000105698	-0.2327	-0.2814	-0.2327	-0.2814	NA	19	72	25	NA
ENSG00000105755	-0.2499	-0.305	-0.2499	-0.305	NA	19	45	17	NA
ENSG00000106003	-0.0535	-0.3198	-0.0535	-0.3198	NA	19	40	8	NA
ENSG00000106025	-0.1352	-0.2896	-0.1352	-0.2896	NA	19	52	72	NA
ENSG00000106330	-0.179	-0.2894	-0.179	-0.2894	NA	19	23	47	NA
ENSG00000106511	-0.198	-0.2999	-0.198	-0.2999	NA	19	32	14	NA
ENSG00000106628	-0.0634	-0.3373	-0.0634	-0.3373	NA	19	23	70	NA
ENSG00000106780	-0.0945	-0.2998	-0.0945	-0.2998	NA	19	48	46	NA
ENSG00000107164	-0.1938	-0.2681	-0.1938	-0.2681	NA	19	17	61	NA
ENSG00000107175	-0.1884	-0.3094	-0.1884	-0.3094	NA	19	56	4	NA
ENSG00000107551	-0.0498	-0.2878	-0.0498	-0.2878	NA	19	88	3	NA
ENSG00000107829	-0.1636	-0.2479	-0.1636	-0.2479	NA	19	7	25	NA
ENSG00000107897	-0.1762	-0.3023	-0.1762	-0.3023	NA	19	9	76	NA
ENSG00000108175	-0.2079	-0.2976	-0.2079	-0.2976	NA	19	12	64	NA
ENSG00000108774	-0.2015	-0.2918	-0.2015	-0.2918	NA	19	90	28	NA
ENSG00000109501	-0.018	-0.3324	-0.018	-0.3324	NA	19	32	74	NA
ENSG00000109790	-0.1801	-0.2403	-0.1801	-0.2403	NA	19	12	3	NA
ENSG00000110395	-0.1349	-0.4026	-0.1349	-0.4026	NA	19	24	51	NA
ENSG00000110651	-0.2177	-0.3722	-0.2177	-0.3722	NA	19	72	74	NA
ENSG00000111087	-0.0122	-0.3272	-0.0122	-0.3272	NA	19	94	75	NA
ENSG00000111186	-0.0213	-0.2568	-0.0213	-0.2568	NA	19	44	38	NA
ENSG00000111275	-0.1718	-0.3436	-0.1718	-0.3436	NA	19	72	16	NA
ENSG00000111328	-0.2033	-0.3597	-0.2033	-0.3597	NA	19	47	3	NA
ENSG00000111405	-0.1314	-0.309	-0.1314	-0.309	NA	19	49	81	NA
ENSG00000111432	-0.0222	-0.2842	-0.0222	-0.2842	NA	19	17	81	NA
ENSG00000111716	-0.1135	-0.2645	-0.1135	-0.2645	NA	19	97	52	NA
ENSG00000111961	-0.137	-0.3114	-0.137	-0.3114	NA	19	12	14	NA
ENSG00000112304	-0.0595	-0.2654	-0.0595	-0.2654	NA	19	42	76	NA
ENSG00000112312	-0.0741	-0.36	-0.0741	-0.36	NA	19	52	8	NA
ENSG00000112406	-0.1728	-0.2143	-0.1728	-0.2143	NA	19	29	58	NA
ENSG00000112559	-0.3031	-0.3344	-0.3031	-0.3344	NA	19	63	11	NA
ENSG00000112769	-0.0638	-0.3468	-0.0638	-0.3468	NA	19	89	12	NA
ENSG00000113594	-0.0807	-0.3	-0.0807	-0.3	NA	19	32	75	NA
ENSG00000114166	-0.1602	-0.26	-0.1602	-0.26	NA	19	14	52	NA
ENSG00000114867	-0.1307	-0.3835	-0.1307	-0.3835	NA	19	17	63	NA
ENSG00000115266	-0.2032	-0.2351	-0.2032	-0.2351	NA	19	28	10	NA
ENSG00000115306	-0.17	-0.2203	-0.17	-0.2203	NA	19	32	43	NA
ENSG00000116132	-0.0955	-0.3771	-0.0955	-0.3771	NA	19	108	12	NA
ENSG00000116661	-0.1556	-0.2318	-0.1556	-0.2318	NA	19	98	3	NA
ENSG00000116688	-0.1312	-0.2607	-0.1312	-0.2607	NA	19	48	41	NA
ENSG00000116745	-0.0876	-0.3654	-0.0876	-0.3654	NA	19	99	48	NA
ENSG00000117298	-0.2374	-0.2599	-0.2374	-0.2599	NA	19	31	4	NA
ENSG00000117362	-0.2048	-0.2995	-0.2048	-0.2995	NA	19	15	58	NA
ENSG00000117533	-0.1469	-0.2623	-0.1469	-0.2623	NA	19	59	27	NA
ENSG00000118257	-0.1243	-0.4087	-0.1243	-0.4087	NA	19	82	75	NA
ENSG00000118496	-0.0741	-0.3575	-0.0741	-0.3575	NA	19	62	63	NA
ENSG00000119729	-0.1927	-0.1842	-0.1927	-0.1842	NA	19	103	41	NA
ENSG00000119737	-0.0854	-0.3794	-0.0854	-0.3794	NA	19	NA	46	NA
ENSG00000119938	-0.2527	-0.2959	-0.2527	-0.2959	NA	19	84	30	NA
ENSG00000120675	-0.237	-0.2717	-0.237	-0.2717	NA	19	52	3	NA
ENSG00000122678	-0.1106	-0.3931	-0.1106	-0.3931	NA	19	87	49	NA
ENSG00000122971	-0.1627	-0.3083	-0.1627	-0.3083	NA	19	45	77	NA
ENSG00000123575	-0.0602	-0.2748	-0.0602	-0.2748	NA	19	89	22	NA
ENSG00000123610	-0.1115	-0.3081	-0.1115	-0.3081	NA	19	31	14	NA
ENSG00000123992	-0.232	-0.2626	-0.232	-0.2626	NA	19	90	77	NA
ENSG00000124145	-0.0671	-0.3015	-0.0671	-0.3015	NA	19	81	45	NA
ENSG00000124205	-0.1372	-0.2573	-0.1372	-0.2573	NA	19	91	11	NA
ENSG00000124225	-0.0369	-0.3087	-0.0369	-0.3087	NA	19	16	74	NA
ENSG00000124440	-0.0624	-0.3056	-0.0624	-0.3056	NA	19	32	74	NA
ENSG00000124615	-0.1056	-0.2789	-0.1056	-0.2789	NA	19	71	14	NA
ENSG00000125144	-0.1096	-0.3134	-0.1096	-0.3134	NA	19	52	76	NA
ENSG00000125148	-0.1498	-0.3214	-0.1498	-0.3214	NA	19	103	70	NA
ENSG00000125533	-0.3121	-0.3134	-0.3121	-0.3134	NA	19	NA	NA	NA
ENSG00000125875	-0.1045	-0.2902	-0.1045	-0.2902	NA	19	47	74	NA
ENSG00000127418	-0.2662	-0.309	-0.2662	-0.309	NA	19	11	70	NA
ENSG00000127603	-0.1073	-0.2878	-0.1073	-0.2878	NA	19	100	3	NA
ENSG00000128050	-0.0977	-0.2825	-0.0977	-0.2825	NA	19	17	45	NA
ENSG00000128311	-0.1716	-0.2947	-0.1716	-0.2947	NA	19	45	31	NA
ENSG00000129244	-0.1512	-0.322	-0.1512	-0.322	NA	19	86	46	NA
ENSG00000129473	-0.1695	-0.2391	-0.1695	-0.2391	NA	19	60	3	NA
ENSG00000129521	-0.1371	-0.3047	-0.1371	-0.3047	NA	19	69	58	NA
ENSG00000129675	-0.2047	-0.352	-0.2047	-0.352	NA	19	58	63	NA
ENSG00000129968	-0.2421	-0.1926	-0.2421	-0.1926	NA	19	92	68	NA
ENSG00000130024	-0.101	-0.311	-0.101	-0.311	NA	19	103	4	NA
ENSG00000130203	-0.0598	-0.3312	-0.0598	-0.3312	NA	19	72	36	NA
ENSG00000130283	-0.2258	-0.297	-0.2258	-0.297	NA	19	NA	3	NA
ENSG00000130560	-0.2309	-0.2617	-0.2309	-0.2617	NA	19	66	19	NA
ENSG00000130669	-0.4362	0.6522	-0.4362	0.6522	NA	19	54	72	NA
ENSG00000130675	-0.2781	-0.304	-0.2781	-0.304	NA	19	76	8	NA
ENSG00000130717	-0.1489	-0.2763	-0.1489	-0.2763	NA	19	63	24	NA
ENSG00000130787	-0.0793	-0.2872	-0.0793	-0.2872	NA	19	14	68	NA
ENSG00000131094	-0.3304	-0.3539	-0.3304	-0.3539	NA	19	109	3	NA
ENSG00000132164	-0.0633	-0.3183	-0.0633	-0.3183	NA	19	28	3	NA
ENSG00000132481	-0.1337	-0.3139	-0.1337	-0.3139	NA	19	32	1	NA
ENSG00000132541	-0.0757	-0.3352	-0.0757	-0.3352	NA	19	25	16	NA
ENSG00000132688	-0.2109	-0.2887	-0.2109	-0.2887	NA	19	32	35	NA
ENSG00000132825	-0.151	-0.3149	-0.151	-0.3149	NA	19	48	62	NA
ENSG00000133067	-0.0594	-0.2934	-0.0594	-0.2934	NA	19	91	12	NA
ENSG00000134020	-0.0835	-0.3338	-0.0835	-0.3338	NA	19	36	62	NA
ENSG00000134324	-0.0502	-0.3714	-0.0502	-0.3714	NA	19	23	19	NA
ENSG00000134569	-0.195	-0.2958	-0.195	-0.2958	NA	19	91	2	NA
ENSG00000134864	-0.2164	-0.3308	-0.2164	-0.3308	NA	19	64	72	NA
ENSG00000135094	-0.1374	-0.37	-0.1374	-0.37	NA	19	40	31	NA
ENSG00000135111	-0.1179	-0.3381	-0.1179	-0.3381	NA	19	39	4	NA
ENSG00000135469	-0.0642	-0.3548	-0.0642	-0.3548	NA	19	36	41	NA
ENSG00000135821	-0.2318	-0.2787	-0.2318	-0.2787	NA	19	11	25	NA
ENSG00000135919	-0.1805	-0.3658	-0.1805	-0.3658	NA	19	108	43	NA
ENSG00000135926	-0.2964	-0.3599	-0.2964	-0.3599	NA	19	84	11	NA
ENSG00000136144	-0.117	-0.3022	-0.117	-0.3022	NA	19	79	65	NA
ENSG00000136160	-0.2759	-0.3328	-0.2759	-0.3328	NA	19	17	43	NA
ENSG00000136213	-0.2308	-0.229	-0.2308	-0.229	NA	19	92	5	NA
ENSG00000136297	-0.1651	-0.292	-0.1651	-0.292	NA	19	43	3	NA
ENSG00000136802	-0.1792	-0.3029	-0.1792	-0.3029	NA	19	100	74	NA
ENSG00000136933	-0.1512	-0.2916	-0.1512	-0.2916	NA	19	65	36	NA
ENSG00000137133	-0.2223	-0.2606	-0.2223	-0.2606	NA	19	97	76	NA
ENSG00000137561	-0.0704	-0.3511	-0.0704	-0.3511	NA	19	28	45	NA
ENSG00000138029	-0.1671	-0.2925	-0.1671	-0.2925	NA	19	55	52	NA
ENSG00000138376	-0.2136	-0.2393	-0.2136	-0.2393	NA	19	27	49	NA
ENSG00000138434	-0.0992	-0.3046	-0.0992	-0.3046	NA	19	45	8	NA
ENSG00000138741	-0.2156	-0.271	-0.2156	-0.271	NA	19	19	46	NA
ENSG00000138867	-0.2302	-0.2863	-0.2302	-0.2863	NA	19	45	63	NA
ENSG00000139197	-0.1662	-0.2151	-0.1662	-0.2151	NA	19	42	25	NA
ENSG00000140464	-0.1829	-0.2764	-0.1829	-0.2764	NA	19	32	14	NA
ENSG00000140905	-0.1682	-0.2559	-0.1682	-0.2559	NA	19	30	3	NA
ENSG00000141179	-0.0426	-0.3025	-0.0426	-0.3025	NA	19	29	31	NA
ENSG00000141456	-0.1601	-0.2376	-0.1601	-0.2376	NA	19	106	25	NA
ENSG00000141639	-0.0458	-0.3282	-0.0458	-0.3282	NA	19	91	1	NA
ENSG00000141744	-0.0652	-0.3264	-0.0652	-0.3264	NA	19	58	4	NA
ENSG00000141858	-0.1777	-0.2464	-0.1777	-0.2464	NA	19	98	68	NA
ENSG00000142039	-0.1725	-0.2644	-0.1725	-0.2644	NA	19	20	39	NA
ENSG00000142657	-0.0734	-0.3609	-0.0734	-0.3609	NA	19	48	11	NA
ENSG00000143537	-0.2524	-0.2472	-0.2524	-0.2472	NA	19	32	58	NA
ENSG00000143603	-0.0769	-0.338	-0.0769	-0.338	NA	19	28	78	NA
ENSG00000143772	-0.0637	-0.3061	-0.0637	-0.3061	NA	19	101	3	NA
ENSG00000143842	-0.2098	-0.2951	-0.2098	-0.2951	NA	19	105	74	NA
ENSG00000143878	-0.2603	-0.3053	-0.2603	-0.3053	NA	19	103	12	NA
ENSG00000144579	-0.2029	-0.2867	-0.2029	-0.2867	NA	19	48	75	NA
ENSG00000144749	-0.0838	-0.3156	-0.0838	-0.3156	NA	19	28	60	NA
ENSG00000144821	-0.1415	-0.336	-0.1415	-0.336	NA	19	28	42	NA
ENSG00000145016	-0.144	-0.2476	-0.144	-0.2476	NA	19	6	18	NA
ENSG00000145022	-0.136	-0.2562	-0.136	-0.2562	NA	19	65	76	NA
ENSG00000145088	-0.0524	-0.3523	-0.0524	-0.3523	NA	19	44	44	NA
ENSG00000145284	-0.3084	-0.3192	-0.3084	-0.3192	NA	19	14	36	NA
ENSG00000145358	-0.2613	-0.3033	-0.2613	-0.3033	NA	19	36	19	NA
ENSG00000146005	-0.0666	-0.3024	-0.0666	-0.3024	NA	19	28	78	NA
ENSG00000146535	-0.1939	-0.3069	-0.1939	-0.3069	NA	19	82	3	NA
ENSG00000146648	-0.0591	-0.3307	-0.0591	-0.3307	NA	19	108	11	NA
ENSG00000147127	-0.1426	-0.3222	-0.1426	-0.3222	NA	19	79	42	NA
ENSG00000147571	-0.2749	-0.3093	-0.2749	-0.3093	NA	19	13	36	NA
ENSG00000147588	-0.2296	-0.3039	-0.2296	-0.3039	NA	19	61	3	NA
ENSG00000148143	-0.0568	-0.3493	-0.0568	-0.3493	NA	19	14	74	NA
ENSG00000148218	-0.0734	-0.308	-0.0734	-0.308	NA	19	66	76	NA
ENSG00000148400	-0.1383	-0.2554	-0.1383	-0.2554	NA	19	24	2	NA
ENSG00000148411	-0.1938	-0.2731	-0.1938	-0.2731	NA	19	40	3	NA
ENSG00000148488	-0.0745	-0.2929	-0.0745	-0.2929	NA	19	104	3	NA
ENSG00000148672	-0.1403	-0.3101	-0.1403	-0.3101	NA	19	28	16	NA
ENSG00000148926	-0.1003	-0.3051	-0.1003	-0.3051	NA	19	13	14	NA
ENSG00000149357	-0.1478	-0.2415	-0.1478	-0.2415	NA	19	47	68	NA
ENSG00000149489	-0.2255	-0.3258	-0.2255	-0.3258	NA	19	79	42	NA
ENSG00000149547	-0.2011	-0.1928	-0.2011	-0.1928	NA	19	93	76	NA
ENSG00000149743	-0.173	-0.3057	-0.173	-0.3057	NA	19	70	52	NA
ENSG00000150630	-0.0724	-0.3138	-0.0724	-0.3138	NA	19	12	14	NA
ENSG00000152192	-0.3292	-0.3295	-0.3292	-0.3295	NA	19	98	32	NA
ENSG00000152284	-0.1192	-0.4313	-0.1192	-0.4313	NA	19	12	12	NA
ENSG00000153822	-0.2223	-0.3303	-0.2223	-0.3303	NA	19	50	33	NA
ENSG00000154217	-0.0263	-0.3308	-0.0263	-0.3308	NA	19	92	78	NA
ENSG00000154380	-0.0828	-0.2939	-0.0828	-0.2939	NA	19	62	12	NA
ENSG00000154721	-0.1787	-0.3298	-0.1787	-0.3298	NA	19	12	43	NA
ENSG00000154978	-0.0489	-0.3384	-0.0489	-0.3384	NA	19	82	32	NA
ENSG00000155729	-0.172	-0.2483	-0.172	-0.2483	NA	19	77	55	NA
ENSG00000157110	-0.0862	-0.364	-0.0862	-0.364	NA	19	110	12	NA
ENSG00000157617	-0.2479	-0.3117	-0.2479	-0.3117	NA	19	18	4	NA
ENSG00000157657	-0.1226	-0.4104	-0.1226	-0.4104	NA	19	50	75	NA
ENSG00000157833	-0.0697	-0.2916	-0.0697	-0.2916	NA	19	28	73	NA
ENSG00000157911	-0.2034	-0.2765	-0.2034	-0.2765	NA	19	23	3	NA
ENSG00000158186	-0.0551	-0.3121	-0.0551	-0.3121	NA	19	89	41	NA
ENSG00000158195	-0.2783	-0.3281	-0.2783	-0.3281	NA	19	24	81	NA
ENSG00000158321	-0.0847	-0.2926	-0.0847	-0.2926	NA	19	19	2	NA
ENSG00000158526	-0.1618	-0.2519	-0.1618	-0.2519	NA	19	97	3	NA
ENSG00000158828	-0.1752	-0.2369	-0.1752	-0.2369	NA	19	49	25	NA
ENSG00000159176	-0.1406	-0.2772	-0.1406	-0.2772	NA	19	62	12	NA
ENSG00000159658	-0.1864	-0.2724	-0.1864	-0.2724	NA	19	69	69	NA
ENSG00000160049	-0.0999	-0.2681	-0.0999	-0.2681	NA	19	63	11	NA
ENSG00000160183	-0.0655	-0.3172	-0.0655	-0.3172	NA	19	68	48	NA
ENSG00000160191	-0.0339	-0.3278	-0.0339	-0.3278	NA	19	1	77	NA
ENSG00000160216	-0.2149	-0.2997	-0.2149	-0.2997	NA	19	79	25	NA
ENSG00000160678	-0.251	-0.3168	-0.251	-0.3168	NA	19	4	41	NA
ENSG00000160691	-0.1453	-0.3802	-0.1453	-0.3802	NA	19	32	14	NA
ENSG00000160953	-0.0769	-0.2702	-0.0769	-0.2702	NA	19	29	65	NA
ENSG00000161533	-0.0796	-0.3484	-0.0796	-0.3484	NA	19	48	45	NA
ENSG00000161642	-0.075	-0.2953	-0.075	-0.2953	NA	19	79	46	NA
ENSG00000161649	-0.1475	-0.3259	-0.1475	-0.3259	NA	19	32	14	NA
ENSG00000161798	-0.0785	-0.3194	-0.0785	-0.3194	NA	19	38	21	NA
ENSG00000161958	-0.0801	-0.2835	-0.0801	-0.2835	NA	19	28	68	NA
ENSG00000162512	-0.1196	-0.2707	-0.1196	-0.2707	NA	19	72	73	NA
ENSG00000162585	-0.2008	-0.2345	-0.2008	-0.2345	NA	19	23	68	NA
ENSG00000162591	-0.0969	-0.3552	-0.0969	-0.3552	NA	19	108	12	NA
ENSG00000162627	-0.0543	-0.3479	-0.0543	-0.3479	NA	19	62	12	NA
ENSG00000162692	-0.1169	-0.3707	-0.1169	-0.3707	NA	19	72	66	NA
ENSG00000162909	-0.2308	-0.3579	-0.2308	-0.3579	NA	19	45	11	NA
ENSG00000162959	-0.1868	-0.2215	-0.1868	-0.2215	NA	19	22	39	NA
